time_ms,Cts_diff,off_cts_norm,on_cts_norm,off_lsr_pwr_V,on_lsr_pwr_V
3734240022724.0,0.0,0.0,0.0,63.0,60.0
3734240022824.0,0.0,0.0,0.0,57.0,60.857142857142854
3734240022924.0,0.0,0.0,0.0,59.5,62.285714285714285
3734240023024.0,0.0,0.0,0.0,62.0,62.142857142857146
3734240023124.0,0.0,0.0,0.0,65.0,61.0
3734240023224.0,0.0,0.0,0.0,62.5,66.14285714285714
3734240023324.0,0.0,0.0,0.0,60.5,62.0
3734240023424.0,0.0,0.0,0.0,58.5,61.714285714285715
3734240023524.0,0.0,0.0,0.0,65.5,65.57142857142857
3734240023624.0,0.0,0.0,0.0,63.5,64.85714285714286
3734240023724.0,0.0,0.0,0.0,59.5,60.57142857142857
3734240023824.0,0.0,0.0,0.0,63.5,62.57142857142857
3734240023924.0,0.0,0.0,0.0,65.5,62.714285714285715
3734240024024.0,0.0,0.0,0.0,67.0,62.42857142857143
3734240024124.0,0.0,0.0,0.0,66.0,63.42857142857143
3734240024224.0,0.0,0.0,0.0,63.5,62.0
3734240024324.0,0.0,0.0,0.0,59.0,63.857142857142854
3734240024424.0,0.0,0.0,0.0,62.5,62.57142857142857
3734240024524.0,0.0,0.0,0.0,60.5,64.42857142857143
3734240024624.0,0.0,0.0,0.0,65.0,63.857142857142854
3734240024724.0,0.0,0.0,0.0,64.5,63.857142857142854
3734240024824.0,0.0,0.0,0.0,60.0,60.0
3734240024924.0,0.0,0.0,0.0,61.5,64.14285714285714
3734240025024.0,0.0,0.0,0.0,56.0,65.0
3734240025124.0,0.0,0.0,0.0,71.5,64.85714285714286
3734240025224.0,0.0,0.0,0.0,64.0,62.714285714285715
3734240025324.0,0.0,0.0,0.0,57.5,63.42857142857143
3734240025424.0,0.0,0.0,0.0,65.5,62.285714285714285
3734240025524.0,0.0,0.0,0.0,61.5,61.57142857142857
3734240025624.0,0.0,0.0,0.0,64.0,62.857142857142854
3734240025724.0,0.0,0.0,0.0,70.0,63.714285714285715
3734240025824.0,0.0,0.0,0.0,66.5,63.57142857142857
3734240025924.0,0.0,0.0,0.0,57.5,62.42857142857143
3734240026024.0,0.0,0.0,0.0,59.5,64.14285714285714
3734240026124.0,0.0,0.0,0.0,59.0,59.142857142857146
3734240026224.0,0.0,0.0,0.0,62.0,59.42857142857143
3734240026324.0,0.0,0.0,0.0,59.5,61.714285714285715
3734240026424.0,0.0,0.0,0.0,61.0,62.0
3734240026524.0,0.0,0.0,0.0,61.0,63.714285714285715
3734240026624.0,0.0,0.0,0.0,57.5,61.142857142857146
3734240026724.0,0.0,0.0,0.0,65.0,63.57142857142857
3734240026824.0,0.0,0.0,0.0,59.0,66.57142857142857
3734240026924.0,0.0,0.0,0.0,59.5,60.142857142857146
3734240027024.0,0.0,0.0,0.0,64.0,65.57142857142857
3734240027124.0,0.0,0.0,0.0,66.0,58.714285714285715
3734240027224.0,0.0,0.0,0.0,61.5,62.857142857142854
3734240027324.0,0.0,0.0,0.0,68.5,61.42857142857143
3734240027424.0,0.0,0.0,0.0,60.0,61.57142857142857
3734240027524.0,0.0,0.0,0.0,67.0,60.857142857142854
3734240027624.0,0.0,0.0,0.0,70.5,62.0
3734240027724.0,0.0,0.0,0.0,56.5,58.857142857142854
3734240027824.0,0.0,0.0,0.0,68.0,57.57142857142857
3734240027924.0,0.0,0.0,0.0,58.5,62.285714285714285
3734240028024.0,0.0,0.0,0.0,61.0,59.714285714285715
3734240028124.0,0.0,0.0,0.0,62.0,60.285714285714285
3734240028224.0,0.0,0.0,0.0,61.0,62.0
3734240028324.0,0.0,0.0,0.0,60.5,62.142857142857146
3734240028424.0,0.0,0.0,0.0,60.0,61.857142857142854
3734240028524.0,0.0,0.0,0.0,60.0,62.714285714285715
3734240028624.0,0.0,0.0,0.0,61.0,60.285714285714285
3734240028724.0,0.0,0.0,0.0,56.5,64.57142857142857
3734240028824.0,0.0,0.0,0.0,62.5,58.285714285714285
3734240028924.0,0.0,0.0,0.0,61.0,59.714285714285715
3734240029024.0,0.0,0.0,0.0,59.5,56.42857142857143
3734240029124.0,0.0,0.0,0.0,61.0,59.714285714285715
3734240029224.0,0.0,0.0,0.0,69.5,61.42857142857143
3734240029324.0,0.0,0.0,0.0,64.0,62.714285714285715
3734240029424.0,0.0,0.0,0.0,60.0,64.0
3734240029524.0,0.0,0.0,0.0,60.0,60.57142857142857
3734240029624.0,0.0,0.0,0.0,62.0,62.0
3734240029724.0,0.0,0.0,0.0,58.5,59.57142857142857
3734240029824.0,0.0,0.0,0.0,64.0,62.57142857142857
3734240029924.0,0.0,0.0,0.0,68.0,65.57142857142857
3734240030024.0,0.0,0.0,0.0,64.0,65.28571428571429
3734240030124.0,0.0,0.0,0.0,63.0,62.857142857142854
3734240030224.0,0.0,0.0,0.0,66.5,67.42857142857143
3734240030324.0,0.0,0.0,0.0,58.0,64.85714285714286
3734240030424.0,0.0,0.0,0.0,66.5,66.28571428571429
3734240030524.0,0.0,0.0,0.0,62.5,64.42857142857143
3734240030624.0,0.0,0.0,0.0,64.0,62.42857142857143
3734240030724.0,0.0,0.0,0.0,60.5,60.714285714285715
3734240030824.0,0.0,0.0,0.0,65.0,64.57142857142857
3734240030924.0,0.0,0.0,0.0,60.0,62.714285714285715
3734240031024.0,0.0,0.0,0.0,53.0,65.57142857142857
3734240031124.0,0.0,0.0,0.0,66.0,61.57142857142857
3734240031224.0,0.0,0.0,0.0,63.5,64.57142857142857
3734240031324.0,0.0,0.0,0.0,63.0,63.57142857142857
3734240031424.0,0.0,0.0,0.0,58.5,60.57142857142857
3734240031524.0,0.0,0.0,0.0,71.0,60.714285714285715
3734240031624.0,0.0,0.0,0.0,59.0,64.42857142857143
3734240031724.0,0.0,0.0,0.0,62.5,60.857142857142854
3734240031824.0,0.0,0.0,0.0,61.0,63.285714285714285
3734240031924.0,0.0,0.0,0.0,66.0,65.14285714285714
3734240032024.0,0.0,0.0,0.0,66.0,64.85714285714286
3734240032124.0,0.0,0.0,0.0,62.0,62.0
3734240032224.0,0.0,0.0,0.0,65.5,59.0
3734240032324.0,0.0,0.0,0.0,63.5,62.857142857142854
3734240032424.0,0.0,0.0,0.0,65.5,62.0
3734240032524.0,0.0,0.0,0.0,62.0,60.0
3734240032624.0,0.0,0.0,0.0,59.5,61.285714285714285
3734240032724.0,0.0,0.0,0.0,58.0,60.142857142857146
3734240032824.0,0.0,0.0,0.0,61.5,61.285714285714285
3734240032924.0,0.0,0.0,0.0,61.0,63.42857142857143
3734240033024.0,0.0,0.0,0.0,67.5,62.142857142857146
3734240033124.0,0.0,0.0,0.0,61.0,63.285714285714285
3734240033224.0,-54453.39784064127,0.0,-544.5339784064128,58.0,61.142857142857146
3734240033324.0,0.0,0.0,0.0,59.0,59.714285714285715
3734240033424.0,0.0,0.0,0.0,57.5,60.714285714285715
3734240033524.0,0.0,0.0,0.0,56.0,63.857142857142854
